id_produto,id_pedido,id_cliente,ticket_id,data_abertura,data_resolucao,tempo_resolucao_horas,agente_suporte,nota_avaliacao,satisfacao_atendimento,tipo_problema_padronizado,status_ticket,sla_estourado,data_referencia_calculo,nome_cliente,maior_de_idade,nome_produto
PROD-0464,62d4abd3-d7ee-51e3-96b8-92d3f9dee21f,a4eb4643-831e-4024-9dd9-9d77fea6f8f0,6f803368-e2c5-59b6-a10f-4ef18b4a65fb,2026-02-04T23:38:00.000Z,2026-02-14T11:38:00.000Z,74.8,Renata Martins,1,baixa,Entrega,Resolvido,false,2026-05-18,Thiago Nogueira,true,Berco Americano
PROD-0132,eb202b46-bb59-53af-96a0-6f3fff4818a1,573913ca-a17a-4536-804e-171c42baa32f,7ecefc9c-11dd-5e9d-bd50-2796cfd32831,2026-02-25T04:29:00.000Z,2026-03-03T19:29:00.000Z,18.0,Carlos Eduardo Silva,5,alta,Pagamento,Resolvido,false,2026-05-18,Francielly Campos,true,Travesseiro Viscoelástico
PROD-0123,5dc83ce6-58bd-5ae4-a249-0e96e6103a5f,d6414170-85a5-4e7e-acc9-dfd95ead9580,9430116d-06af-5803-bd9e-1e2afb6207c0,2026-02-12T23:46:00.000Z,2026-02-15T04:46:00.000Z,95.7,Thiago Alves,3,media,Entrega,Resolvido,false,2026-05-18,Paulo Godoy,true,Colete Masculino
PROD-0197,d72bf1cf-da9c-573d-9d54-6b974cd66299,247cca74-51e8-46b9-b09b-b9e73c1f476e,96796d2e-ce26-5945-91f2-7a48219867c9,2026-02-26T05:25:00.000Z,2026-03-04T17:25:00.000Z,86.4,Diego Carvalho,2,baixa,Entrega,Resolvido,false,2026-05-18,Silas Andrade,true,Bola de Tênis Kit 3
PROD-0480,bd59e386-d027-5ec9-8441-37c41db6535e,b8b3b49a-ca8b-4cc9-a4f9-5127487712a9,19c9e856-f8ca-5b0e-8617-0a5a5f7074d7,2026-02-01T00:15:00.000Z,2026-02-10T17:15:00.000Z,72.0,Juliana Santos,5,alta,Entrega,Resolvido,false,2026-05-18,Natalia Guimarães,true,Mesa de Cabeceira
PROD-0196,694695be-cc86-5572-802e-bc972ce9b399,c64a1f25-69e6-4abe-a984-a85ee6c9a6a4,1127ade6-0a12-5d9f-a0c7-e68377201bc6,2026-02-26T01:54:00.000Z,2026-02-26T09:54:00.000Z,32.9,Rafael Oliveira,4,alta,Entrega,Resolvido,false,2026-05-18,Quirino Rodrigues,true,Bola de Vôlei
PROD-0438,3e77a0bb-8262-56c9-9ad1-57f9398d59ce,1311c026-cf55-55b2-a9e0-9491fffeb500,2cc9896f-d778-5ee9-9f0c-355774131713,2026-02-11T22:41:00.000Z,,,Bruno Rodrigues,,sem_avaliacao,Entrega,Aberto,true,2026-05-18,Xuxa Nagata,true,Mesa de Jantar 6 Cadeiras
PROD-0139,59f0632b-d1a0-508e-ab24-3cdc9bc9579f,76b1a9eb-6906-42ef-81fa-d1c6f4eea356,effd9d74-6d51-512a-aced-23bfc104a52b,2026-02-01T16:52:00.000Z,2026-02-07T01:52:00.000Z,34.2,Carlos Eduardo Silva,4,alta,Entrega,Resolvido,false,2026-05-18,Isadora Nogueira,true,Almofada Decorativa
PROD-0010,a26704e6-f4f4-5a2d-8128-3d39351ff909,abb451fc-b659-4073-8519-6b56bee1a024,b511b1f6-51d4-5893-a4f0-8b124cc972e7,2026-02-02T05:53:00.000Z,2026-02-11T08:53:00.000Z,26.4,Ana Paula Ferreira,4,alta,Reembolso,Resolvido,false,2026-05-18,Italo Pinto,true,Smart TV 32 Polegadas
PROD-0033,2c55f83e-ba7b-574b-910f-2b62964c822a,109ddac6-e6c2-4ee3-b9f6-2bd44e1f727a,c72fb568-f209-529e-8083-13794d2875b1,2026-02-10T09:13:00.000Z,2026-02-14T17:13:00.000Z,104.5,Thiago Alves,3,media,Entrega,Resolvido,false,2026-05-18,Luciana Monteiro,true,HD Externo 1TB
PROD-0367,c73206e9-a8b8-544f-b6cd-e6c92946cc6b,b8193eca-ee99-5ce6-b7db-bd1a40613c31,e21bc690-7dde-550b-8db0-c6be85e59468,2026-02-17T08:32:00.000Z,2026-02-24T12:32:00.000Z,28.0,Ana Paula Ferreira,5,alta,Entrega,Resolvido,false,2026-05-18,Orlanda Cavalcanti,true,Filtro de Ar Veicular
PROD-0111,8cd68466-eb5c-56eb-bf84-c0abb3fa1440,26abce2f-f7f9-4743-a45e-06efb4be1353,83cab07c-d506-57c0-b0c7-62a33f7dfe2e,2026-02-10T09:08:00.000Z,2026-02-11T21:08:00.000Z,66.0,Patricia Gomes,5,alta,Entrega,Resolvido,false,2026-05-18,Kleberson Zampieri,true,Camiseta Dry Fit
PROD-0006,42d6fc38-e045-5ad1-b6e7-465419129902,1932181e-c576-5046-9074-c7024eb0d454,4a46c6b2-6e39-5015-95f2-2b32aa3c13b9,2026-02-28T03:38:00.000Z,,,Ana Paula Ferreira,,sem_avaliacao,Reembolso,Aberto,true,2026-05-18,Quesley Junqueira,true,Notebook Intel Core i3
PROD-0196,f1db6ad3-d55b-53ec-b66d-c2d99692dd15,3a629f75-ee3b-5e4a-8c0b-a2937b3c788a,227b8706-3dbf-58b3-aa5d-19b3ca30202e,2026-02-19T22:20:00.000Z,2026-02-24T08:20:00.000Z,30.8,Ana Paula Ferreira,5,alta,Entrega,Resolvido,false,2026-05-18,Roberto Lima,true,Bola de Vôlei
PROD-0414,86b1c0a8-de93-56da-b9fb-e4ca1ec91103,ca8c0b2a-244d-5b9e-b9e5-1a2307d4d0ec,a20361d9-acdf-584e-8884-77797731b779,2026-02-14T21:23:00.000Z,2026-02-22T17:23:00.000Z,45.9,Bruno Rodrigues,4,alta,Pagamento,Resolvido,false,2026-05-18,Lindomar Pereira,true,Microfone Infantil
PROD-0273,b2233dca-54d4-5b4b-ae35-537d08ad79d4,ee596600-aabc-4a0a-aa54-3cbc8aeea573,c7be1f37-72c3-5608-a049-49eff92dd010,2026-02-06T13:47:00.000Z,2026-02-09T02:47:00.000Z,159.0,Fernanda Lima,3,media,Reembolso,Resolvido,false,2026-05-18,Isabela Vargas,true,Batom Gloss
PROD-0047,84b15871-a0ad-5dd3-8ce9-60b08a152b9d,111d3487-5fab-40e2-9971-456012717820,3006355d-883d-57fe-9625-d7307fa8b465,2026-02-28T11:20:00.000Z,2026-03-07T07:20:00.000Z,75.6,Rafael Oliveira,3,media,Entrega,Resolvido,false,2026-05-18,Jonatan Santos,true,Cabo USB-C 2m
PROD-0229,ffe42caf-effc-5d34-b3bb-9b60bf9dfd07,a4619fdf-f497-4796-8f92-1ea5f00f3131,dba36020-2075-5307-92ad-72d07d4eb7fa,2026-02-04T15:12:00.000Z,2026-02-07T09:12:00.000Z,52.5,Rafael Oliveira,3,media,Entrega,Resolvido,false,2026-05-18,Murilo Queiroz,true,Joelheira Esportiva Par
PROD-0480,f3c7d7d6-ba42-5d76-bfd2-74ea05789bd9,1b06db2c-8f5e-4791-a8d7-172e9bc8f1ba,c8ca6346-59e6-5cfb-a793-ec85212a3bcb,2026-02-11T14:48:00.000Z,2026-02-18T07:48:00.000Z,26.8,Ana Paula Ferreira,3,media,Produto,Resolvido,false,2026-05-18,Olivia Hora,true,Mesa de Cabeceira
PROD-0044,3526c2fa-4062-568d-b1ad-aebedba2e2f8,69a1c996-3336-472b-8d95-e6c62382f730,bcc3e3b5-b5c2-512f-8581-78e24f753681,2026-02-21T08:49:00.000Z,2026-02-27T20:49:00.000Z,55.5,Patricia Gomes,4,alta,Entrega,Resolvido,false,2026-05-18,Penelope Neves,true,Suporte para Notebook
PROD-0010,b95c44bf-aca9-5b82-aa45-9d3708bcd067,7d2b562c-5a07-4c0e-8c8c-057872806988,2b3c0724-b372-535d-9983-212d9211fdee,2026-02-12T19:10:00.000Z,2026-02-19T04:10:00.000Z,77.0,Rafael Oliveira,5,alta,Entrega,Resolvido,false,2026-05-18,Guilherme Cavalcanti,true,Smart TV 32 Polegadas
PROD-0029,4094587a-a827-5ee9-b60d-f77516c67285,af886c4f-662c-5416-8cdb-c3756be895c8,467f0b89-8674-5fcb-9e06-5601c1cdc271,2026-02-10T21:11:00.000Z,2026-02-11T19:11:00.000Z,37.5,Mariana Costa,5,alta,Entrega,Resolvido,false,2026-05-18,Leonora Queiroz,true,Carregador Sem Fio
PROD-0051,a2a417b4-2332-5e5b-b6f9-9c92cddd7830,3c46c111-1e8a-4f19-833e-a67ed72d342c,5915a9e6-0460-5f73-9e01-9abce1fd5cb2,2026-02-06T05:20:00.000Z,2026-02-07T14:20:00.000Z,51.5,Mariana Costa,4,alta,Produto,Resolvido,false,2026-05-18,Kelly Dias,true,Smartband Fitness
PROD-0042,18750a14-a15b-507a-9bfc-6c76afc00527,c46a10df-b655-4395-bb64-f056f8d085bb,311606b7-4cd1-53bf-95f6-2a61de0f9546,2026-02-23T14:11:00.000Z,2026-02-26T03:11:00.000Z,18.4,Ana Paula Ferreira,3,media,Pagamento,Resolvido,false,2026-05-18,Otavia Fernandes,true,Controle Sem Fio
PROD-0006,ce7008ab-156d-5f13-a36b-d5c9b9d25734,b30f8201-394b-49bf-9db9-fdced7a0af55,78ae171e-4a85-5bdb-9ec2-c8932e70e1f2,2026-02-13T12:55:00.000Z,2026-02-17T12:55:00.000Z,20.0,Mariana Costa,3,media,Entrega,Resolvido,false,2026-05-18,Vilma Batista,true,Notebook Intel Core i3
PROD-0475,f73fbc96-e1ce-5642-8fc7-2af9a15cc85a,051e21af-d1fd-4461-a215-97e2601e9adb,64ebb94f-6b06-5486-bf4f-2fd7a1a84e24,2026-02-24T07:33:00.000Z,2026-03-04T03:33:00.000Z,36.8,Ana Paula Ferreira,4,alta,Entrega,Resolvido,false,2026-05-18,Cristina Ulhoa,true,Cadeira de Balanco
PROD-0223,62748344-f3bc-5345-b4d1-944a18acd6b5,2f4b65b9-df64-4550-8c0d-c191cc64c58e,fa0561b6-f77e-58e1-a092-c8b021eddbcd,2026-02-04T11:22:00.000Z,2026-02-05T00:22:00.000Z,16.7,Carlos Eduardo Silva,5,alta,Entrega,Resolvido,false,2026-05-18,Vilma Fonseca,true,Elástico de Resistência Kit
PROD-0003,aa8a4847-7b3e-52ff-8203-33692bc0d943,47b92f12-39f3-4026-8cdc-7d97e0f7f4a2,d1aa3d5b-3b50-55b9-be6c-54b47ccb35d3,2026-02-14T13:48:00.000Z,2026-02-16T23:48:00.000Z,44.4,Ana Paula Ferreira,3,media,Entrega,Resolvido,false,2026-05-18,Celso Luz,true,Smartphone 256GB
PROD-0517,89889f72-b361-54c4-83ae-070960eacde1,3fdd15e3-8da9-4781-b5fd-bc4ceef58ac2,01ad1bbb-b644-5c88-bc2d-a7d98182c778,2026-02-23T22:57:00.000Z,2026-02-24T06:57:00.000Z,14.0,Ana Paula Ferreira,5,alta,Pagamento,Resolvido,false,2026-05-18,Raquel Cardoso,true,Monitor Gamer 144Hz
PROD-0005,110bd4f6-5573-58bd-be22-4627d81e95b6,248a25f0-36b7-4fab-a505-b94f8e3b7964,a44e51a5-6c29-5237-aaf2-58d321eed872,2026-02-25T04:50:00.000Z,2026-03-04T16:50:00.000Z,36.4,Rafael Oliveira,3,media,Entrega,Resolvido,false,2026-05-18,Vinicius Bessa,true,Notebook Intel Core i7
PROD-0367,c73206e9-a8b8-544f-b6cd-e6c92946cc6b,b8193eca-ee99-5ce6-b7db-bd1a40613c31,a6e9d42b-9376-50f1-b61e-425c9ae08a5b,2026-02-25T00:38:00.000Z,2026-03-05T12:38:00.000Z,58.6,Bruno Rodrigues,4,alta,Reembolso,Resolvido,false,2026-05-18,Orlanda Cavalcanti,true,Filtro de Ar Veicular
PROD-0012,8f246851-01a5-53c0-9601-e783c62eea3c,125d499c-d649-5847-aa3f-0ab1d759f427,c6c7173c-8d1a-5916-a3ae-adfcd0976d7c,2026-03-06T18:49:00.000Z,2026-03-10T09:49:00.000Z,46.0,Mariana Costa,4,alta,Entrega,Resolvido,false,2026-05-18,Davi Hora,true,Tablet 8 Polegadas
PROD-0443,30dfc2cb-b352-5938-834b-af0be59a937b,45b5c262-052d-4a16-9ded-2bb0ae07f43e,1660693d-51f4-5cb7-8ed6-dafdf343c129,2026-03-03T04:47:00.000Z,2026-03-05T23:47:00.000Z,57.6,Eduardo Cardoso,4,alta,Entrega,Resolvido,false,2026-05-18,Patrick Valente,true,Cadeira Gamer
PROD-0286,5931442e-25ab-5872-99e2-cefb04e17928,b87df320-6770-48da-916c-e2fa116636b1,68e2a596-727d-5e62-9cd9-4a70761bb809,2026-03-10T11:25:00.000Z,2026-03-18T11:25:00.000Z,73.2,Eduardo Cardoso,2,baixa,Entrega,Resolvido,false,2026-05-18,Adriano Nogueira,true,Máscara Facial Argila
PROD-0461,eda0a736-6674-5632-80b8-d343cc74fc3c,2d13dc6f-422e-4d83-a8f0-4fc497fd1ef5,908d21e6-f3f0-58c0-8531-81a06fb79ee3,2026-03-06T09:58:00.000Z,2026-03-16T00:58:00.000Z,19.2,Ana Paula Ferreira,5,alta,Pagamento,Resolvido,false,2026-05-18,Prisco Coelho,true,Cabeceira Casal
PROD-0189,e0179cf6-b32d-57b5-b15f-02a1cb5371af,6b31a7c4-fb19-43af-b57e-5e8eafbe3dd1,653833e4-0118-56dd-bbce-b8502865d7ff,2026-03-12T02:53:00.000Z,2026-03-19T15:53:00.000Z,115.2,Felipe Araújo,3,media,Pagamento,Resolvido,false,2026-05-18,Adriano Quintanilha,true,Bicicleta Aro 26
PROD-0311,9b2d197c-4fec-5b72-b59d-dbcd2eb44597,9829dc97-7e57-4172-9d35-d1eaae2dbb37,84decf82-43ab-5ca7-9e15-505e6d08afe4,2026-03-01T20:56:00.000Z,2026-03-03T12:56:00.000Z,88.8,Ana Paula Ferreira,5,alta,Produto,Resolvido,false,2026-05-18,Jorge Oliveira,true,Tinta para Cabelo
PROD-0023,6e5898f7-2ac4-52c1-8ec5-82d603304268,88597c5b-f791-5d82-ae6c-6ff692540df9,53b0b24a-80d9-52c6-888c-e84e463f2d3b,2026-03-30T17:10:00.000Z,2026-04-08T01:10:00.000Z,41.3,Rafael Oliveira,5,alta,Entrega,Resolvido,false,2026-05-18,Sandra Ribeiro,true,Monitor 27 Polegadas
PROD-0061,f79ddf64-6a17-594a-8534-a74e10faea1c,a75bae8b-d25b-44a9-97e0-743785fe119b,6d8f26bf-51b0-55a4-825b-bb6fa9550af6,2026-03-09T18:14:00.000Z,2026-03-13T14:14:00.000Z,29.0,Fernanda Lima,3,media,Entrega,Resolvido,false,2026-05-18,Yolanda Horta,true,Leitor Código de Barras
PROD-0086,a2114089-e6fc-5e4d-be55-d0d58802ab03,ad6d8a92-0c24-43ef-ac27-c460db535bfb,436ed54f-6df3-5326-a8ce-1255b49975be,2026-03-17T13:58:00.000Z,,,Fernanda Lima,,sem_avaliacao,Entrega,Aberto,true,2026-05-18,Roberto Castro,true,Legging Feminina
PROD-0224,475286ce-839c-5008-8c1a-735a93ce63a2,affeb9ed-7cd6-4efc-babd-2b9e40cf3ae3,9d787827-ec41-5389-8705-db4699570b94,2026-03-17T05:59:00.000Z,2026-03-24T06:59:00.000Z,134.4,Juliana Santos,3,media,Produto,Resolvido,false,2026-05-18,Celso Nascimento,true,Suporte para Bicicleta
PROD-0311,9b2d197c-4fec-5b72-b59d-dbcd2eb44597,9829dc97-7e57-4172-9d35-d1eaae2dbb37,5ded2096-8241-520d-9839-78151f3b973b,2026-03-01T06:13:00.000Z,2026-03-06T20:13:00.000Z,60.0,Rodrigo Moreira,3,media,Reembolso,Resolvido,false,2026-05-18,Jorge Oliveira,true,Tinta para Cabelo
PROD-0258,b915c936-4a64-5c84-804b-54b6c76afd81,19f9e1b7-f6fa-4313-8680-3c8162ff8228,cf742e18-0881-50bd-a7aa-fdebff67fe74,2026-03-20T18:43:00.000Z,2026-03-23T23:43:00.000Z,31.9,Carlos Eduardo Silva,4,alta,Entrega,Resolvido,false,2026-05-18,Wesley Zampieri,true,Máquina de Cortar Cabelo
PROD-0009,233e0f69-bc41-50b5-be3c-9f0903637460,42376273-e5af-4e2e-a24f-8c1b9a5b34de,5c3d3c11-4a04-5b80-b6bb-7549f4f6d531,2026-03-06T07:56:00.000Z,2026-03-15T16:56:00.000Z,240.0,Patricia Gomes,4,alta,Produto,Resolvido,false,2026-05-18,Zulmira Ulhoa,true,Smart TV 55 Polegadas
PROD-0137,8857b218-c2a7-5b56-99e8-4128c86345c7,780d1f0a-d839-4241-b7fa-fa5cf7ec88b5,4c478f96-c5a5-5fba-bbcf-d70e15160fdc,2026-03-24T03:41:00.000Z,2026-03-24T13:41:00.000Z,117.5,Lucas Pereira,1,baixa,Entrega,Resolvido,false,2026-05-18,Gabriel Tobias,true,Tapete Sala 2x3m
PROD-0116,10733d54-e20b-5b88-a4a4-dde59de387f5,a091e1db-b6cb-480f-a2a3-0087f0f8bb45,ec82d851-02f0-5d4e-beb6-6d6fddfdb758,2026-03-01T18:47:00.000Z,,,Carlos Eduardo Silva,,sem_avaliacao,Reembolso,Aberto,true,2026-05-18,Rafaela Hadad,true,Bermuda de Ciclismo
PROD-0298,7a98d5ff-e77c-544c-b9a5-a628444ac0d8,b49aca39-48f5-525d-8549-47fd1db5d38a,95795c1a-1693-5da1-873a-dd6e8fea845f,2026-03-18T04:14:00.000Z,2026-03-25T10:14:00.000Z,75.0,Fernanda Lima,4,alta,Entrega,Resolvido,false,2026-05-18,Gisele Guimarães,true,Kit Hidratação Capilar
PROD-0408,98a3cfde-d51b-51ae-8856-52e44b4745a8,1ed63473-f874-462c-b11c-77ce8899975b,ae615f10-c44e-59ed-b2e6-21059dfdcdf0,2026-03-04T06:39:00.000Z,2026-03-08T20:39:00.000Z,84.0,Eduardo Cardoso,5,alta,Entrega,Resolvido,false,2026-05-18,Rosa Ornelas,true,Pistola de Bolhas
PROD-0263,daa637b0-0ded-5e51-84b9-53dc9025d245,f746228c-6469-5927-acd8-8d3c1d021771,61845b09-1811-57ad-9d06-87a6e6e86a66,2026-03-03T06:54:00.000Z,2026-03-11T21:54:00.000Z,15.6,Ana Paula Ferreira,5,alta,Entrega,Resolvido,false,2026-05-18,Sergio Nunes,true,Creme Anti-idade
PROD-0050,13151f1e-ec92-56c9-947f-8ce810bd5985,add270a3-94e6-543f-b37b-bf9652405f0f,aa6c1c98-0e73-5731-9ad8-629080c6b64b,2026-03-17T23:03:00.000Z,2026-03-21T21:03:00.000Z,101.8,Aline Ribeiro,3,media,Pagamento,Resolvido,false,2026-05-18,Alexandre Cunha,true,Smart Watch
PROD-0210,7744eede-10d7-5dd3-aaae-1c0c8dd0d9ca,a53676c2-3d8d-489d-bb9d-8f9284b3a088,8ef63c82-cb52-5447-869c-02aa1363c2e8,2026-03-10T12:15:00.000Z,2026-03-16T21:15:00.000Z,14.7,Rafael Oliveira,1,baixa,Pagamento,Resolvido,false,2026-05-18,Ulisses Siqueira,true,Cantil Esportivo 750ml
PROD-0049,e4771e97-b98d-5289-848c-0d89232c609f,2d98445c-d11a-5b45-b8b3-32a228e4dfe5,62301cbd-283e-5a6e-b378-98910a762b85,2026-03-25T10:58:00.000Z,2026-03-26T12:58:00.000Z,21.2,Carlos Eduardo Silva,3,media,Pagamento,Resolvido,false,2026-05-18,Bruna Moreira,true,Notebook Gamer
PROD-0358,473e6ac3-9bb8-5995-9b2e-0254ebd91db0,d3eb5960-8017-4d2a-b476-c523b47519f4,b424ab58-c141-5540-9560-eb1e46ebe822,2026-03-25T13:12:00.000Z,2026-03-27T01:12:00.000Z,22.0,Ana Paula Ferreira,3,media,Entrega,Resolvido,false,2026-05-18,Zelino Alves,true,Flanela Automotiva Kit 5
PROD-0047,cb4f742d-59e8-5a82-9b6b-70604a8d08de,a9d0e378-c7cc-4d5d-b0c8-906444a94312,3aff1dfb-caf7-58af-a957-da65203db345,2026-03-20T05:44:00.000Z,2026-03-23T22:44:00.000Z,60.4,Ana Paula Ferreira,5,alta,Reembolso,Resolvido,false,2026-05-18,Heloisa Borges,true,Cabo USB-C 2m
PROD-0002,6c18829a-15e2-5ccf-97ec-817e68e5dd2f,ed2c76b7-e875-5462-881e-3fefa7c2dcb7,541799bc-336a-5fa5-8770-601f1131ee73,2026-03-04T22:28:00.000Z,2026-03-08T17:28:00.000Z,155.2,Lucas Pereira,4,alta,Entrega,Resolvido,false,2026-05-18,Mariana Andrade,true,Smartphone 64GB
PROD-0041,aa180949-711d-5951-8158-8f78e3ec2ea7,63eebd57-e7b2-4f40-9c85-0b827942154e,ce64b0c7-53d9-54e3-a994-730d1958ffc0,2026-03-14T16:16:00.000Z,2026-03-23T23:16:00.000Z,240.0,Renata Martins,2,baixa,Produto,Resolvido,false,2026-05-18,Ivan Tobias,true,Console de Videogame
PROD-0023,6e5898f7-2ac4-52c1-8ec5-82d603304268,88597c5b-f791-5d82-ae6c-6ff692540df9,e3a31a61-4e6b-5165-8e80-0f756f27f307,2026-03-04T16:56:00.000Z,2026-03-12T14:56:00.000Z,35.6,Ana Paula Ferreira,3,media,Produto,Resolvido,false,2026-05-18,Sandra Ribeiro,true,Monitor 27 Polegadas
PROD-0263,53c9dd9c-378c-5b5a-8c1c-5b7309bdf51a,1162be01-aa1d-496e-9085-2492a23fe78b,d6568f71-845c-579b-8425-00fa5f183b44,2026-03-05T23:02:00.000Z,2026-03-14T17:02:00.000Z,55.5,Mariana Costa,5,alta,Entrega,Resolvido,false,2026-05-18,André Esteves,true,Creme Anti-idade
PROD-0415,e05caeb5-ac77-5bf6-8f94-6c8f3926c592,a533d4a0-1dbf-46ad-85e1-b39b5d17f352,c90358cc-258a-561c-997f-7bec78fdc892,2026-03-23T05:03:00.000Z,2026-03-29T13:03:00.000Z,20.2,Carlos Eduardo Silva,4,alta,Pagamento,Resolvido,false,2026-05-18,Herbert Coutinho,true,Kit Medico Infantil
PROD-0370,9e09420e-8d03-578d-b9a3-dbf2e5f15166,92fc733c-2016-54b1-8dc1-b703b94fda9a,89310d10-ff6d-55f0-aaa9-85073ab7a7e6,2026-03-19T16:05:00.000Z,2026-03-23T19:05:00.000Z,31.0,Mariana Costa,1,baixa,Entrega,Resolvido,false,2026-05-18,Adriano Lopes,true,Amortecedor Traseiro Par
PROD-0026,47513807-31d1-53d9-92e3-5716c2fcb511,f2872629-e959-5796-b57a-f5f65f24e7cc,b8cf1df9-fbb0-546b-8653-9b7d75cdc83f,2026-03-19T03:46:00.000Z,2026-03-26T16:46:00.000Z,6.0,Mariana Costa,5,alta,Entrega,Resolvido,false,2026-05-18,Sabrina Moura,true,Teclado Mecânico
PROD-0005,6c840d99-ffbf-54d3-9cb1-d05116a0702e,a25f1baa-e592-4a35-9b12-ce09d5eeed3f,e69933a5-c248-57f3-88a7-579a6085c918,2026-03-20T02:43:00.000Z,2026-03-20T10:43:00.000Z,7.6,Ana Paula Ferreira,3,media,Pagamento,Resolvido,false,2026-05-18,Uriel Godoy,true,Notebook Intel Core i7
PROD-0398,916064d1-121f-58a4-97e7-be2c034bed98,c5e876df-b2ec-5b34-9e22-c6d51082e3b1,a3ee4259-020d-54b3-a49c-5793cfd1f85a,2026-03-29T19:45:00.000Z,2026-04-06T03:45:00.000Z,41.8,Thiago Alves,4,alta,Pagamento,Resolvido,false,2026-05-18,Xenia Ornelas,true,Kit Panelinhas Infantil
PROD-0003,d18491af-052b-5567-a6de-4e9c0bf0b27b,474b20ec-62e3-5438-a57a-057e936d259a,93844e7f-c059-5aa1-b647-e61e17bd9950,2026-03-14T02:21:00.000Z,2026-03-24T00:21:00.000Z,69.3,Carlos Eduardo Silva,3,media,Produto,Resolvido,false,2026-05-18,Hilton Juste,true,Smartphone 256GB
PROD-0513,c7188a07-5785-5d3d-84c2-2928d99119cb,e58183d9-55b4-48c0-93ec-df87a02dcb73,5e607b96-0e71-5ef9-9d75-89587f560cdb,2026-03-13T16:26:00.000Z,,,Ana Paula Ferreira,,sem_avaliacao,Entrega,Aberto,true,2026-05-18,Hector Souza,true,Smart TV 65 Polegadas
PROD-0051,85bc5f54-36ab-55da-a465-c4e4002c4991,cfee2339-0192-4f3e-85ad-caf65338ff72,683a3fb1-e1d7-5f13-b3ff-0d6a73379749,2026-03-22T22:35:00.000Z,,,Mariana Costa,,sem_avaliacao,Entrega,Aberto,true,2026-05-18,Kaique Yokoyama,true,Smartband Fitness
PROD-0298,7a98d5ff-e77c-544c-b9a5-a628444ac0d8,b49aca39-48f5-525d-8549-47fd1db5d38a,e2ba578d-6514-54f3-9361-84b25c5de38c,2026-03-20T08:29:00.000Z,2026-03-29T21:29:00.000Z,35.2,Ana Paula Ferreira,3,media,Entrega,Resolvido,false,2026-05-18,Gisele Guimarães,true,Kit Hidratação Capilar
PROD-0036,f4dfd97b-ec70-561e-a17f-d42a716e473e,07be896d-6f5b-58a3-bf7b-63f48bfd51f2,1b52edb5-f20d-524f-9d9e-99f4aa6d5aec,2026-03-10T10:20:00.000Z,2026-03-18T07:20:00.000Z,138.0,Fernanda Lima,4,alta,Produto,Resolvido,false,2026-05-18,Davi Coelho,true,Pen Drive 128GB
PROD-0513,c7188a07-5785-5d3d-84c2-2928d99119cb,e58183d9-55b4-48c0-93ec-df87a02dcb73,1861fdda-61e7-5739-a81e-32a5f8f0c342,2026-03-19T16:06:00.000Z,2026-03-26T21:06:00.000Z,37.8,Rafael Oliveira,1,baixa,Entrega,Resolvido,false,2026-05-18,Hector Souza,true,Smart TV 65 Polegadas
PROD-0458,b17e7e65-086c-5106-b082-402cda9fd31c,e31f0446-4f68-4e66-8ef8-57894a95736a,c1027e0c-fdd3-5c89-a839-30ed1b59967a,2026-03-30T20:45:00.000Z,2026-04-03T01:45:00.000Z,22.5,Carlos Eduardo Silva,4,alta,Entrega,Resolvido,false,2026-05-18,Edson Neves,true,Painel para TV
PROD-0404,a553f203-9b02-591d-aba4-6844e5168da9,dae5c3ae-937a-4c83-ad95-949480d77b8c,4889974e-be63-5840-b42c-961401c91617,2026-03-01T01:49:00.000Z,2026-03-11T01:49:00.000Z,157.0,Fernanda Lima,2,baixa,Produto,Resolvido,false,2026-05-18,Mateus Luz,true,Piscina de Bolinhas
PROD-0409,3f22ab42-cf77-5f2c-ade1-f595fd1eac4e,0965237a-2d79-4901-895e-5a3f01828575,b7d5a265-6817-5715-a31d-527829e089d0,2026-03-25T06:41:00.000Z,2026-03-26T17:41:00.000Z,37.0,Mariana Costa,5,alta,Reembolso,Resolvido,false,2026-05-18,Simone Xavier,true,Kit de Pintura Infantil
PROD-0061,fd309c57-66b6-56ed-98b6-c6b7e59ceec7,05fefc59-80ae-42c5-9665-9fd1f318672f,70730cd9-d067-5ed4-828d-fa74652a8009,2026-03-14T04:19:00.000Z,2026-03-21T11:19:00.000Z,21.0,Mariana Costa,3,media,Entrega,Resolvido,false,2026-05-18,Adriana Zampieri,true,Leitor Código de Barras
PROD-0492,4aa4032b-8e47-5539-9f54-41c54dc96dda,fbd0d7cc-e191-47cc-8a0a-94ef85a29338,4b83236d-4632-52da-84cc-808746802eff,2026-03-07T13:18:00.000Z,2026-03-15T09:18:00.000Z,93.1,Rafael Oliveira,3,media,Reembolso,Resolvido,false,2026-05-18,Tadeu Menezes,true,Mesa de Canto Redonda
PROD-0358,473e6ac3-9bb8-5995-9b2e-0254ebd91db0,d3eb5960-8017-4d2a-b476-c523b47519f4,2b7bd110-24a4-54b1-8e39-1338150985a2,2026-03-09T17:40:00.000Z,2026-03-12T02:40:00.000Z,22.5,Mariana Costa,4,alta,Entrega,Resolvido,false,2026-05-18,Zelino Alves,true,Flanela Automotiva Kit 5
